91272,2009,,,,,,,1,0,7,1,,2,0,0,,0,22,1,,3,,1,1,0,0,0,0,,-1,,,,,,,,,,,,,,,,,,,,,,,,1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,5,3,8840,3,A,24,MD,,,2,1,1,3,2,2,3,1,2,,,,,,,,,,,,9,,18,-1,,,,,11,22,21,,5,4,,,,,91272,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,0,,2,1,1,,,,,,,,6,2,255,4,3,,,,,,,,,,,,,3,4,,2,,1,,,,,1,,1,,,1,1,0,,,,,,2,,,1,1,3,2,3,2,3,,,1,,1,2,2,1,2,,,,,,,,,,,,,,,,,,,1,24,,,,,,,,,,,,,,,,,,,,,3,12,11,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
94322,2009,,,,,,,1,1,6,1,,0,2,0,,0,24,1,,4,,1,1,0,0,0,0,,-1,,,,,,,,,,,,,,,,,,,,,,,,1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,3,3600,3,B,12,FL,,,8,1,1,4,4,1,3,2,1,,,,,,,,,,,,99,99,22,99,,,,,15,42,24,,8,1,,,,,94322,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,1,1,,2,2,,,,,,,,6,0,999,4,2,,,,,,,,,,,,,1,4,,7,,2,,,,,1,,2,,,1,0,1,,,,,,5,,,1,2,2,1,1,2,2,,,2,,1,2,2,1,2,,,,,,,,,,,,,,,,,,,1,9,,,,,,,,,,,,,,,,,,,,,4,14,14,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
32891,2011,50,40,0,0,50,60,1,,6,2,,0,2,0,,0,25,1,,4,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,1,,,,,,,,,,,,,,,,5,5,8,4,,5,,8,CO,,,,,,,,,,,2,,,,,,,,,,,,99,99,22,99,,,9,1,,,,,,,,,,,32891,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,2,2,0,1,,,,,1,1,3,2,1,3,,,,,,,,,,,4,1,1,1,1,5,3,,,,,,,,,,,,,,3,,4,2,,,,,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,4,172,4,2,,,,,,,6,5,1,3,2,3,,,,2,,,1,1,0,1,,,,2,,,,,,,,,,2,,,1,,2,,,,,,,1,,,,,,,10132011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,3,4,1,0,1,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,-1,,,,,,,,,,,,,0,0,,-1,,,,,,,,,
34702,2012,,,,,,69,1,,5,2,,1,0,0,1,0,0,4, ,,,,0,0,1,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,1943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,your sister,1,1,,,,,5,1,,,520,1,,13,GA,0,,,,,,,,,,,,,,,,,,,,,,2,1,11,2,,2,4,2,,,,,,,,,,,34702,5,3,1,I feel like it's his responsibility., ,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,7,3,2,5,,1,1,4,1,2,,,,,,,,,,,,,,,,,,1,5,,4,7,,,,,,,,,,1,2,,1,,,,,,,,,6,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,4,0,5,5,150,,,,,3,0,2,9,,,,,,,,,,4,,,,,,,,,,,,,,,1,4,1,3, ,1, ,1,,,2,,,,,,,1, ,,,,,,7302012,,,,,,,,,,,,,,,,,,,,,,,1,1,9997,,2,2,2,12,,7,,,,,,1,1,,,,0,,4,8,4,1,1994,1,7,0,,,,,,,,,,,,,12,,,-1,,,,,,,,,,,,,0,0,8,-1,,,,,,,,,
28514,2012,,,,,,23,1,,4,1,,2,2,0,4,0,4,3, ,,,,1,0,0,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,, ,,,,,,,5,1,,,4480,2,,6,CA,0,,,,,,,,,,,,,,,,,,,,,,7,2,16,7,2,,2,1,,,,,,,,,,,28514,9,4,4, , ,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,7,4,3,1,,2,3,5,2,4,,,,,,,,,,,,,,,,,,1,2,,4,1,,,,,,,,,,1,1,,1,,,,,,,,,4,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,4,0,6,0,250,,,,,3,0,6,10,,,,,,,,,,7,,,,,,,,,,,,,,,6,1,4,3, ,7, ,1,,,6,,,,,,,7, ,,,,,,10072012,,,,,,,,,,,,,,,,,,,,,,,4,4,90,60,1,4,2,10,,2,1,5,0,2,0,2,4,,,,0,,4,8,32,1,2007,9,1,0,,,,,,,,,,,,,11,,,-1,,,,,,,,,,,,,1,1,2,-1,,,,,,,,,
91178,2009,,,,,,,1,1,3,2,,0,2,0,,0,9,1,,1,,1,1,0,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2,1,6680,1,B,42,PA,,,1,8,1,1,3,4,1,1,1,,,,,,,,,,,,6,,15,-1,,,,,14,42,32,,1,1,,,,,91178,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,3,0,,1,1,1,,,,,,,,5,9,138,3,3,,,,,,,,,,,,,4,4,,6,,2,,,,,1,,2,,,1,0,0,,,,,,6,,,1,2,4,2,2,2,4,,,1,,2,2,2,1,2,,,,,,,,,,,,,,,,,,,0,24,,,,,,,,,,,,,,,,,,,,,2,14,12,,,,,,,,,,,,,,,,,,,,,,,10,,42,1,,,,,,4,4,3,4,0,1,,,0,,0,,,,,,,,,
42543,2013,,,,,,19,1,,5,2,3,0,3,1,4,1,,5, ,,1,,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,1994,2,1,Wood,0,2,4,1,has gone up over the past 100 years,2,7,4,4,,,,,,all Americans,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,1,9,4,4480,2,,6,CA,,,,,,,,,,,,,,,,,,,,,,,5,,14,,,,3,2,,,,,,,,,,,42543,,,,,,6,1,4,6,3,1,2,3,3,3,3,1,50,40,,1,2,1,2,,,,,,,,,,,,,,,,1,2,3,2,2,1,1,1,1,7,1,Soda,3,1,3,,,,,,,,,,,,,2,5,5,5,4,5,4,2,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,1,1,,,,,,,5,3,2,1,1,1,0,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,3, ,,,,1,,,,,,,2, ,,,,,,11062013,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,10,,,,,,,,,,,,,0,,4,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
34415,2008,,,,,,,1,,3,2,,0,2,0,,0,5,1,,3,,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1969,,,,,,,,,,,,,2,4,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,2,,5,D,,OH,,,,,,,,,,,,,,,,10,,,2,2,,,,,15,,,,,,15,30,23,8,,,,,,0,34415,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,180,4,2,0,0,,,,,,,,,,,,,,4,6,,,,,,,,,,,,,,,,,,,4,,,,,5,,,,,2,1,1,,,,,,,,        1,0, ,, ,, ,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,13,11,,,,,,,,,,,,1,,,1,750,,,,,,,10,,43,1,,,,,,,,,,,,,,0,,0,0,4,5,1,1,5,4,1,
91028,2009,,,,,,,1,0,6,1,,0,3,5,,0,15,1,,4,,1,1,0,0,0,0,,-1,,,,,,,,,,,,,,,,,,,,,,,,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,8,4,,5,D,30,MT,,,8,1,1,3,2,3,8,2,2,,,,,,,,,,,,8,,17,-1,,,,,22,12,25,,9,3,,,,,91028,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,3,1,1,,1,1,,,,,,,,5,7,150,3,3,,,,,,,,,,,,,2,3,,6,,5,,,,,1,,2,,,1,0,0,,,,,,6,,,1,2,2,2,2,2,3,,,9,,1,2,2,1,2,,,,,,,,,,,,,,,,,,,1,24,,,,,,,,,,,,,,,,,,,,,3,13,12,,,,,,,,,,,,,,,,,,,,,,,10,,30,1,,,,,,,,,,,,,,0,,1,,,,,,,,,
33837,2008,,,,,,,1,,3,2,,1,5,3,,0,15,1,,2,,3,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1959,,,,,,,,,,,,,4,4,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,3,8280,3,A,,FL,,,,,,,,,,,,,,,,10,,,3,3,,,,,,1,,,,,16,11,23,7,,,,,,0,33837,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,160,3,3,0,0,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,7,,,,,2,,,,,2,1,1,,,,,,,,        1,0, ,, ,, ,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,4,21,12,,,,,,,,,,,,3,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,
37945,2012,,,,,,53,1,,3,1,,0,1,0,1,0,20,1, ,,,,1,0,0,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,, ,,,,,,,5,3,,,,3,,37,NC,0,,,,,,,,,,,,,,,,,,,,,,8,,17,8,,,2,1,,,,,,,,,,,37945,5,3,1, , ,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,1,3,2,5,,1,2,4,2,5,,,,,,,,,,,,,,,,,,1,1,,3,4,,,,,,,,,,3,4,,1,,,,,,,,,2,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,2,0,5,10,204,,,,,3,0,0,30,,,,,,,,,,5,,,,,,,,,,,,,,,4,1,1,3, ,5, ,1,,,5,,,,,,,1, ,,,,,,9172012,,,,,,,,,,,,,,,,,,,,,,,4,2,15,2,1,2,1,10,,5,1,5,0,1,1,2,1,,,,1,2,1,1,9,1,2006,4,1,0,,,,,,,,,,,,,10,,44,1,4,4,4,2,3,,,,,,,,1,0,1,0,,,,,,,,,
93563,2009,,,,,,,1,1,7,2,,0,2,1,,0,10,1,,4,,1,1,0,0,0,0,,-1,,,,,,,,,,,,,,,,,,,,,,,,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,2,,5,D,17,IL,,,3,1,2,3,1,3,3,2,2,,,,,,,,,,,,9,,18,-1,,,,,13,32,32,,10,10,,,,,93563,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,1,1,,1,2,,,,,,,,5,8,120,3,3,,,,,,,,,,,,,2,4,,1,,1,,,,,1,,1,,,1,0,1,,,,,,3,,,1,1,6,1,1,3,3,,,7,,2,2,2,2,3,,,,,,,,,,,,,,,,,,,1,24,,,,,,,,,,,,,,,,,,,,,1,10,10,,,,,,,,,,,,,,,,,,,,,,,10,,50,1,,,,,,,,,,,,,,0,,1,,,,,,,,,
30163,2008,,,,,,,1,,5,2,,1,1,0,,0,0,1,,3,,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1945,,,,,,,,,,,,,4,5,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,9,4,9260,1,C,,WA,,,,,,,,,,,,,,,,11,,,4,4,,,,,14,,,,,,14,30,25,4,,,,,,1,30163,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,999,4,3,0,0,,,,,,,,,,,,,,6,3,,,,,,,,,,,,,,,,,,,7,,,,,1,,,,,2,1,3,,,,,,,,        1,1,Church,1, ,, ,,1,1,0,1,,,,,1,,,3,,,,,,,,,,,,,,,,,,,,3,21,10,,,,,,,,,,,,2,,,2,,,,,,,,12,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,
30554,2008,,,,,,,1,,3,1,,0,2,0,,0,2,5,,1,,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1988,,,,,,,,,,,,,5,2,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,4,2,7040,2,A,,MO,,,,,,,,,,,,,,,,10,,,4,3,,,,,12,,,,,,13,42,23,7,,,,,,0,30554,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,110,3,1,0,0,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,3,,,,,2,,,,,2,1,7,,,,,,,,        1,1,Church,, ,, ,,0,1,0,0,,,,,2,,,0,,,,,,,,,,,,,,,,,,,,4,10,10,,,,,,,,,,,,1,,,3,70,,,,,,,11,,,,,,,,,,,,,,,,,1,,,0,,,,,,,,
45060,2013,,,,,,52,1,,6,2,2,0,2,0,2,0,,1, ,,1,,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,1961,1,1,I'm thinking of the open space I don't know.,2,-2,-2,-2,may go up over the next 100 years,3,7,4,3,,,,,,every American,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,2,5,3,2680,2,,12,FL,,,,,,,,,,,,,,,,,,,,,,,9,2,22,9,4,,1,1,,,,,,,,,,,45060,,,,,,3,10,10,5,4,1,1,3,3,3,5,13,35,60,,2,2,1,2,,,,,,,,,,,,,,,,1,1,5,1,4,2,1,1,1,4,1,Poison,2,4,4,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,1,,,,,,,3,1,2,1,1,1,0,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,1, ,,,,5,,,,,,,4, ,,,,,,10022013,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,10,,,,,,,,,,,,,1,1,4,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
35410,2008,,,,,,,1,,6,1,,0,3,0,,0,13,1,,1,,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1952,,,,,,,,,,,,,4,5,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,7,3,4600,1,C,,TX,,,,,,,,,,,,,,,,11,,,1,4,,,,,17,,,,,,13,30,22,3,,,,,,0,35410,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,175,4,3,0,0,,,,,,,,,,,,,,3,5,,,,,,,,,,,,,,,,,,,3,,,,,4,,,,,2,3,7,,,,,,,,        1,1,School booster club,1, ,, ,,1,1,0,1,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,2,12,12,,,,,,,,,,,,2,,,7,0,,,,,,,10,,40,1,,,,,,,,,,,,,,0,,0,0,4,3,1,1,6,1,1,
51134,2013,,,,,,80,1,,2,1,1,1,0,0,1,0,,4, ,,1,,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,1933,1,1,No thoughts. Unsure of it.,0,-2,-2,-2,may have been going up over the past 100 years,1,1,1,1,,,,,,every American,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,1,8,4,2080,3,,8,CO,,,,,,,,,,,,,,,,,,,,,,,3,,12,,,,3,1,,,,,,,,,,,51134,,,,,,10,5,5,5,1,2,1,3,3,3,3,25,35,50,,2,2,1,1,,,,,,,,,,,,,,,,1,1,1,1,2,1,7,4,3,4,1,Caffeine,3,3,3,,,,,,,,,,,,,5,2,2,2,5,5,5,4,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,5,1,2,1,2,1,0,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,4, ,,,,5,,,,,,,7, ,,,,,,8252013,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,16,,,,,,,,,,,,,0,,4,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
45517,2013,,,,,,34,1,,5,2,2,0,2,4,6,0,,1, ,,1,,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,1979,2,1,Money,2,-2,4,2,has gone up over the past 100 years,2,7,4,1,,,,,,every American,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,5,2,8,4,6560,2,,8,CO,,,,,,,,,,,,,,,,,,,,,,,2,,11,,,,5,2,,,,,,,,,,,45517,,,,,,6,7,7,6,1,3,1,2,2,3,4,40,60,65,,1,1,1,2,,,,,,,,,,,,,,,,1,2,5,3,4,1,4,1,2,2,1,Chocolate,5,5,5,,,,,,,,,,,,,4,4,2,4,4,4,4,2,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,0,,,,,,,5,2,3,2,2,3,0,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,3, ,,,,5,,,,,,,1, ,,,,,,10272013,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,11,,,,,,,,,,,,,1,4,4,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
92739,2009,,,,,,,1,0,7,1,,0,2,1,,0,1,1,,1,,1,1,0,0,0,0,,14,,,,,,,,,,,,,,,,,,,,,,,,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,5,3,8280,1,A,12,FL,,,1,2,2,4,3,3,1,2,2,,,,,,,,,,,,7,,16,-1,,,,,15,22,24,,6,7,,,,,92739,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,3,1,1,,2,2,,,,,,,,5,8,180,4,2,,,,,,,,,,,,,3,4,,6,,2,,,,,0,,,,,1,1,1,,,,,,7,,,1,2,4,2,2,2,2,,,1,,1,2,1,1,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,14,14,,,,,,,,,,,,,,,,,,,,,,,10,,80,1,,,,,,4,4,4,4,3,4,,,0,,0,,,,,,,,,
93067,2009,,,,,,,1,0,6,2,,0,2,3,,0,4,1,,4,,1,1,0,0,0,0,,-1,,,,,,,,,,,,,,,,,,,,,,,,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,7,3,5880,2,B,40,OK,,,1,2,1,4,1,3,3,1,1,,,,,,,,,,,,9,,18,-1,,,,,23,44,25,,11,1,,,,,93067,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,1,1,,1,1,,,,,,,,5,6,128,3,3,,,,,,,,,,,,,2,3,,6,,2,,,,,1,,2,,,1,0,1,,,,,,6,,,1,2,1,2,2,1,3,,,1,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,0,24,,,,,,,,,,,,,,,,,,,,,2,12,11,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
38899,2010,,,,,,27,0,,6,2,,0,4,0,4,0,17,5,,2,,2,0,1,0,0,0,,2,,1,,,,,,,,,,,,,,,,,,,,,0,1983,,,,,,,,,,,,,,,,11,,,,,1,1,1,3,,,,EW,1,0,3,0,0,7,1,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2,1,5600,1,,36,NY,,,,,,,,,,,2,1,1,1,1,10,1,2,,,2,1,6,,15,,,,3,,17,22,11,,9,,2,,,,38899,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,,,2,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,5,7,215,4,2,,,,,,,,,,,,,,,,2,,3,,,,,,1,,,,1,1,1,,,,,,3,,,,,1,,,,,,,1,,,,,,,12072010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,0,5,1,2,1,1,1,10,2,30,1,,,,,,,,,,,,3,,1,,1,,,,,,,,,
31628,2012,,,,,,31,1,,6,1,,0,2,0,2,0,4,1, ,,,,1,0,0,0,0, ,,,,,,,,,,,,,,,,,,,,,,,,,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,, ,,,,,,,5,2,,,3880,2,,22,LA,0,,,,,,,,,,,,,,,,,,,,,,5,1,14,5,,5,3,1,,,,,,,,,,,31628,7,3,1, ,I would have insurance. Not a legal issue.,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,4,4,1,2,,1,1,9,1,9,,,,,,,,,,,,,,,,,,4,,6,3,7,,,,,,,,,,9,9,,2,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,2,0,5,11,190,,,,,1,0,0,0,,,,,,,,,,6,,,,,,,,,,,,,,,5,1,4,5, ,7, ,1,,,3,,,,,,,2, ,,,,,,8192012,,,,,,,,,,,,,,,,,,,,,,,2,2,90,90,1,2,2,10,,3,1,1,0,1,1,2,2,,,,0,,4,1,30,1,1996,7,1,0,,,,,,,,,,,,,10,,48,1,2,2,1,1,1,,,,,,,,0,0,1,0,,,,,,,,,
39641,2011,25,5,1,1,65,35,1,,3,1,,1,2,0,,0,2,5,,4,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,1,,,,,,,,,,,,,,,,5,2,4,2,3760,2,,20,KS,,,,,,,,,,,2,,,,,,,,,,,,6,2,15,6,1,,3,3,,,,,,,,,,,39641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,2,0,2,,,,,1,7,2,4,1,4,,,,,,,,,,,3,2,2,1,2,2,3,,,,,,,,,,,,,,2,,2,3,,,,,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,6,2,265,4,2,,,,,,,5,3,7,4,4,3,,,,4,,,1,1,1,1,,,,2,,,,,,,,,,4,,,1,,6,,,,,,,7,,,,,,,12082011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,3,4,2,0,1,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,10,,40,1,,,,,,,,,,,,,1,0,,0,,,,,,,,,
93629,2009,,,,,,,1,0,7,1,,0,2,0,,0,2,1,,4,,1,1,0,0,0,0,,-1,,,,,,,,,,,,,,,,,,,,,,,,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,5,3,6800,1,B,51,VA,,,3,2,3,4,1,2,3,1,1,,,,,,,,,,,,7,2,22,7,7,,,,13,22,22,,1,1,,,,,93629,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,3,0,,2,2,2,,,,,,,,5,9,162,3,3,,,,,,,,,,,,,4,2,,4,,3,,,,,1,,2,,,1,1,1,,,,,,4,,,1,2,2,1,1,1,3,,,1,,1,8,1,1,1,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,,,,,,,3,12,11,,,,,,,,,,,,,,,,,,,,,,,10,,55,1,,,,,,,,,,,,,,0,,1,,,,,,,,,
35377,2008,,,,,,,1,,6,2,,0,1,0,,0,20,2,,4,,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1950,,,,,,,,,,,,,5,5,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,2,1,,5,D,,NY,,,,,,,,,,,,,,,,11,,,4,2,,,,,16,,,,,,11,11,21,2,,,,,,0,35377,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,105,3,3,0,0,,,,,,,,,,,,,,5,7,,,,,,,,,,,,,,,,,,,4,,,,,6,,,,,1,1,7,,,,,,,,        1,1,Service organization,1, ,, ,,0,1,0,1,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,3,12,12,,,,,,,,,,,,2,,,2,5000,,,,,,,10,,65,1,,,,,,,,,,,,,,0,,0,0,10,0,0,0,4,1,1,
